lat,lon,neighs_5,neighs_10,neighs_30
40.57405368,-74.00094935,Noise - Residential,Noise - Residential,Noise - Residential
40.61950449,-73.76359929,Noise - Residential,Noise - Residential,Noise - Residential
40.77238448,-74.14929314,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.66082341,-74.06523166,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.62363638,-74.04050769,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.70627421,-73.8278816,Noise - Residential,Noise - Residential,Noise - Residential
40.73519746,-73.95150142,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.58644936,-74.01578373,Noise - Residential,Noise - Residential,Noise - Residential
40.52033909,-73.99600456,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.82196718,-74.18885148,Noise - Vehicle,Noise - Commercial,Noise - Helicopter
40.88394555,-74.13445876,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.84675853,-74.10973479,Noise - Residential,Noise - Commercial,Noise - Commercial
40.73519746,-74.02567332,Noise - Street/Sidewalk,Noise - Helicopter,Noise - Commercial
40.52033909,-74.07017645,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.54926233,-74.19379627,Noise - Helicopter,Noise - Residential,Noise - Residential
40.81783529,-73.81304722,Noise - Residential,Noise - Residential,Noise - Residential
40.60297692,-73.85755036,Noise - Residential,Noise - Residential,Noise - Residential
40.63190016,-73.98117018,Noise - Residential,Noise - Vehicle,Noise - Residential
40.69801043,-74.00094935,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78064826,-73.78832326,Noise - Residential,Noise - Commercial,Noise - Residential
40.5657899,-73.83282639,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-73.95644622,Noise - Commercial,Noise - Residential,Noise - Residential
40.52860287,-73.80810243,Noise - Commercial,Noise - Residential,Noise - Residential
40.89634123,-74.14929314,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.56992179,-74.10973479,Noise - Commercial,Noise - Commercial,Noise - Residential
40.59884503,-74.23335462,Noise - Helicopter,Noise - Residential,Noise - Residential
40.63190016,-74.05534207,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.66082341,-74.17896189,Noise - Residential,Noise - Residential,Noise - Residential
40.74346124,-73.9663358,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.59471314,-74.03061811,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.89220934,-73.77348888,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.67735097,-73.81799202,Noise - Residential,Noise - Residential,Noise - Commercial
40.70627421,-73.94161184,Noise - Street/Sidewalk,Noise - Commercial,Noise - Commercial
40.64016395,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.74759313,-74.2432442,Noise - Residential,Noise - Residential,Noise - Residential
40.71040611,-74.21852024,Noise - Residential,Noise - Residential,Noise - Residential
40.72693367,-73.85755036,Noise - Residential,Noise - Residential,Noise - Commercial
40.75585691,-73.98117018,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.74346124,-74.04050769,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.88394555,-74.24818899,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.70627421,-74.01578373,Noise - Helicopter,Noise - Commercial,Noise - Helicopter
40.73519746,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.52033909,-74.18390669,Noise - Commercial,Noise - Commercial,Noise - Residential
40.78891205,-73.80315764,Noise - Residential,Noise - Commercial,Noise - Residential
40.81783529,-73.92677746,Noise - Vehicle,Noise - Vehicle,Noise - Street/Sidewalk
40.60297692,-73.97128059,Noise - Vehicle,Noise - Residential,Noise - Vehicle
40.75172502,-73.77843367,Noise - Commercial,Noise - Commercial,Noise - Residential
40.60710881,-74.24818899,Noise - Helicopter,Noise - Residential,Noise - Residential
40.75585691,-74.05534207,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54099855,-74.09984521,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.56992179,-74.22346503,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.86741799,-73.9663358,Noise - Street/Sidewalk,Noise - Commercial,Noise - Residential
40.81783529,-74.00094935,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.60297692,-74.04545249,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.63190016,-74.16907231,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.90047312,-73.78832326,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.714538,-73.95644622,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.5657899,-74.02072852,Noise - Residential,Noise - Residential,Noise - Residential
40.8632861,-73.76359929,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.89220934,-73.88721912,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.67735097,-73.93172225,Noise - Residential,Noise - Residential,Noise - Vehicle
40.71866989,-74.23335462,Noise - Residential,Noise - Residential,Noise - Residential
40.86741799,-74.04050769,Noise - Helicopter,Noise - Helicopter,Noise - Vehicle
40.65255962,-74.08501083,Noise - Vehicle,Noise - Residential,Noise - Residential
40.68148286,-74.20863065,Noise - Residential,Noise - Residential,Noise - Residential
40.7641207,-73.99600456,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.72693367,-73.97128059,Noise - Residential,Noise - Residential,Noise - Residential
40.714538,-74.03061811,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.74346124,-74.15423793,Noise - Residential,Noise - Commercial,Noise - Commercial
40.67735097,-74.00589414,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.7599888,-73.79326805,Noise - Commercial,Noise - Commercial,Noise - Residential
40.78891205,-73.91688787,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Vehicle
40.83023096,-74.21852024,Noise - Vehicle,Noise - Residential,Noise - Residential
40.79304394,-74.19379627,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.57818557,-74.23829941,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.87568177,-73.98117018,Noise - Street/Sidewalk,Noise - Commercial,Noise - Vehicle
40.72693367,-74.04545249,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.75585691,-74.16907231,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.54099855,-74.21357544,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.8095715,-73.83282639,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.83849475,-73.95644622,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.51207531,-73.91688787,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.81783529,-74.11467959,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.60297692,-74.15918272,Noise - Residential,Noise - Residential,Noise - Residential
40.87154988,-73.77843367,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.90047312,-73.90205349,Noise - Residential,Noise - Vehicle,Noise - Residential
40.57405368,-73.86249515,Noise - Commercial,Noise - Residential,Noise - Residential
40.53686666,-73.83777119,Noise - Commercial,Noise - Residential,Noise - Residential
40.90460501,-74.17896189,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.68974665,-74.22346503,Noise - Residential,Noise - Residential,Noise - Residential
40.83849475,-74.03061811,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.86741799,-74.15423793,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.65255962,-74.19874107,Noise - Residential,Noise - Residential,Noise - Residential
40.62363638,-73.90205349,Noise - Vehicle,Noise - Residential,Noise - Residential
40.714538,-74.14434834,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.58644936,-73.87732953,Noise - Residential,Noise - Residential,Noise - Residential
40.7599888,-73.90699829,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.64842773,-73.82293681,Noise - Residential,Noise - Residential,Noise - Commercial
40.80130772,-74.20863065,Noise - Vehicle,Noise - Residential,Noise - Residential
40.7641207,-74.18390669,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.84675853,-73.97128059,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.72693367,-74.15918272,Noise - Residential,Noise - Commercial,Noise - Residential
40.8095715,-73.94655663,Noise - Street/Sidewalk,Noise - Commercial,Noise - Residential
40.69801043,-73.86249515,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.87154988,-73.89216391,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.54513044,-73.85260557,Noise - Commercial,Noise - Residential,Noise - Residential
40.57405368,-73.97622539,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.72280178,-73.78337847,Noise - Residential,Noise - Commercial,Noise - Commercial
40.50794342,-73.8278816,Noise - Commercial,Noise - Commercial,Noise - Residential
40.87568177,-74.16907231,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.8095715,-74.02072852,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54926233,-74.12951397,Noise - Commercial,Noise - Residential,Noise - Commercial
40.83849475,-74.14434834,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.51207531,-74.10479,Noise - Commercial,Noise - Residential,Noise - Commercial
40.59471314,-73.89216391,Noise - Residential,Noise - Residential,Noise - Residential
40.90047312,-74.08995562,Noise - Helicopter,Noise - Helicopter,Noise - Street/Sidewalk
40.55752612,-73.86743994,Noise - Commercial,Noise - Residential,Noise - Residential
40.57405368,-74.05039728,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.61950449,-73.81304722,Noise - Residential,Noise - Residential,Noise - Residential
40.77238448,-74.19874107,Noise - Vehicle,Noise - Residential,Noise - Residential
40.62363638,-74.08995562,Noise - Residential,Noise - Residential,Noise - Residential
40.70627421,-73.87732953,Noise - Residential,Noise - Residential,Noise - Commercial
40.58644936,-74.06523166,Noise - Commercial,Noise - Commercial,Noise - Residential
40.66908719,-73.85260557,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.69801043,-73.97622539,Noise - Residential,Noise - Residential,Noise - Residential
40.64842773,-74.01083894,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.73106556,-73.79821284,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.82196718,-74.23829941,Noise - Vehicle,Noise - Residential,Noise - Residential
40.88394555,-74.18390669,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.84675853,-74.15918272,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.73519746,-74.07512124,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.52033909,-74.11962438,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.54926233,-74.2432442,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.8095715,-74.13445876,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.69801043,-74.05039728,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78064826,-73.83777119,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.5657899,-73.88227432,Noise - Commercial,Noise - Residential,Noise - Residential
40.52860287,-73.85755036,Noise - Commercial,Noise - Commercial,Noise - Residential
40.54513044,-74.04050769,Noise - Commercial,Noise - Residential,Noise - Residential
40.84262664,-73.78337847,Noise - Commercial,Noise - Commercial,Noise - Residential
40.89634123,-74.19874107,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.59058125,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.56992179,-74.15918272,Noise - Residential,Noise - Residential,Noise - Residential
40.63190016,-74.10479,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.66082341,-74.22840982,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-74.08006604,Noise - Commercial,Noise - Commercial,Noise - Residential
40.62363638,-74.20368586,Noise - Residential,Noise - Residential,Noise - Residential
40.89220934,-73.82293681,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.67735097,-73.86743994,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.70627421,-73.99105977,Noise - Vehicle,Noise - Vehicle,Noise - Helicopter
40.55752612,-74.05534207,Noise - Commercial,Noise - Vehicle,Noise - Commercial
40.85502231,-73.79821284,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.64016395,-73.84271598,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.70214232,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.70627421,-74.06523166,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.73519746,-74.18885148,Noise - Vehicle,Noise - Residential,Noise - Residential
40.52033909,-74.23335462,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.78891205,-73.85260557,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.66908719,-74.04050769,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.81783529,-73.97622539,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Residential
40.75172502,-73.8278816,Noise - Residential,Noise - Commercial,Noise - Residential
40.78064826,-73.95150142,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.5657899,-73.99600456,Noise - Residential,Noise - Residential,Noise - Residential
40.8137034,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.75585691,-74.10479,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54099855,-74.14929314,Noise - Commercial,Noise - Commercial,Noise - Residential
40.81783529,-74.05039728,Noise - Residential,Noise - Commercial,Noise - Commercial
40.60297692,-74.09490042,Noise - Residential,Noise - Residential,Noise - Residential
40.63190016,-74.21852024,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.78064826,-74.02567332,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.5657899,-74.07017645,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.8632861,-73.81304722,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.89220934,-73.93666704,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.67735097,-73.98117018,Noise - Commercial,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.53686666,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.82609907,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.714538,-74.08006604,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.74346124,-74.20368586,Noise - Vehicle,Noise - Residential,Noise - Residential
40.89220934,-74.01083894,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Vehicle
40.67735097,-74.05534207,Noise - Helicopter,Noise - Vehicle,Noise - Street/Sidewalk
40.70627421,-74.17896189,Noise - Vehicle,Noise - Residential,Noise - Residential
40.7599888,-73.84271598,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.78891205,-73.9663358,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.03061811,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.78478015,-73.76359929,Noise - Residential,Noise - Commercial,Noise - Residential
40.79304394,-74.2432442,Noise - Residential,Noise - Residential,Noise - Residential
40.72693367,-74.09490042,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.75585691,-74.21852024,Noise - Residential,Noise - Residential,Noise - Residential
40.51207531,-73.9663358,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Residential
40.78891205,-74.04050769,Noise - Commercial,Noise - Residential,Noise - Commercial
40.81783529,-74.16412752,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
